image_path,image_name,true_label,true_class,probability_fake,prediction_default,predicted_class
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27579.png,27579.png,0,real,0.44407349824905396,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27581.png,27581.png,0,real,0.6502524614334106,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27582.png,27582.png,0,real,0.9457857608795166,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27583.png,27583.png,0,real,0.7023907899856567,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27592.png,27592.png,0,real,0.05269497632980347,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27593.png,27593.png,0,real,0.9331157803535461,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27594.png,27594.png,0,real,0.8081861138343811,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27598.png,27598.png,0,real,0.5648956894874573,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27604.png,27604.png,0,real,0.053090739995241165,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27606.png,27606.png,0,real,0.4776618182659149,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27613.png,27613.png,0,real,0.9372414350509644,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27633.png,27633.png,0,real,0.2309204787015915,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27635.png,27635.png,0,real,0.07021307945251465,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27636.png,27636.png,0,real,0.7126966714859009,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27641.png,27641.png,0,real,0.46930131316185,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27649.png,27649.png,0,real,0.9106404781341553,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27650.png,27650.png,0,real,0.9399600625038147,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27651.png,27651.png,0,real,0.7442833781242371,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27653.png,27653.png,0,real,0.934771716594696,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27656.png,27656.png,0,real,0.7273504137992859,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27657.png,27657.png,0,real,0.9549572467803955,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27662.png,27662.png,0,real,0.8770377039909363,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27663.png,27663.png,0,real,0.9404304027557373,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27665.png,27665.png,0,real,0.65572589635849,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27667.png,27667.png,0,real,0.014426947571337223,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27671.png,27671.png,0,real,0.11510135978460312,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27675.png,27675.png,0,real,0.9455743432044983,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27684.png,27684.png,0,real,0.9540445804595947,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27688.png,27688.png,0,real,0.4801226556301117,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27691.png,27691.png,0,real,0.9043207764625549,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27692.png,27692.png,0,real,0.9486997127532959,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27698.png,27698.png,0,real,0.3303891718387604,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27699.png,27699.png,0,real,0.28737300634384155,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27702.png,27702.png,0,real,0.8305212259292603,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27703.png,27703.png,0,real,0.9231768250465393,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27705.png,27705.png,0,real,0.16552790999412537,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27715.png,27715.png,0,real,0.8083579540252686,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27720.png,27720.png,0,real,0.9369838237762451,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27725.png,27725.png,0,real,0.6141440868377686,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27726.png,27726.png,0,real,0.5651593804359436,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27729.png,27729.png,0,real,0.9464832544326782,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27733.png,27733.png,0,real,0.33936622738838196,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27739.png,27739.png,0,real,0.9518260955810547,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27741.png,27741.png,0,real,0.18331442773342133,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27745.png,27745.png,0,real,0.26886439323425293,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27747.png,27747.png,0,real,0.06957322359085083,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27755.png,27755.png,0,real,0.940017819404602,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27758.png,27758.png,0,real,0.4189191460609436,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27764.png,27764.png,0,real,0.2693694233894348,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27765.png,27765.png,0,real,0.2315470576286316,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27769.png,27769.png,0,real,0.9467014670372009,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27773.png,27773.png,0,real,0.7355175614356995,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27774.png,27774.png,0,real,0.4009020924568176,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27779.png,27779.png,0,real,0.8746859431266785,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27782.png,27782.png,0,real,0.8294793963432312,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27784.png,27784.png,0,real,0.15045419335365295,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27791.png,27791.png,0,real,0.9055215120315552,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27796.png,27796.png,0,real,0.6536982655525208,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27799.png,27799.png,0,real,0.06283166259527206,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27801.png,27801.png,0,real,0.08917386829853058,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27802.png,27802.png,0,real,0.9465956091880798,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27805.png,27805.png,0,real,0.15059782564640045,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27817.png,27817.png,0,real,0.9290099740028381,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27822.png,27822.png,0,real,0.3284527063369751,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27825.png,27825.png,0,real,0.9445023536682129,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27831.png,27831.png,0,real,0.07868468016386032,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27832.png,27832.png,0,real,0.0036116300616413355,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27834.png,27834.png,0,real,0.9154468774795532,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27835.png,27835.png,0,real,0.06102054566144943,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27837.png,27837.png,0,real,0.7569217681884766,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27841.png,27841.png,0,real,0.9086819291114807,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27848.png,27848.png,0,real,0.8443036675453186,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27851.png,27851.png,0,real,0.4066500663757324,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27853.png,27853.png,0,real,0.9485203623771667,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27860.png,27860.png,0,real,0.9426011443138123,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27866.png,27866.png,0,real,0.946307361125946,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27867.png,27867.png,0,real,0.10139313340187073,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27875.png,27875.png,0,real,0.929669201374054,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27883.png,27883.png,0,real,0.19202812016010284,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27884.png,27884.png,0,real,0.119517982006073,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27885.png,27885.png,0,real,0.9135096073150635,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27888.png,27888.png,0,real,0.6588581204414368,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27892.png,27892.png,0,real,0.06333383917808533,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27895.png,27895.png,0,real,0.9064908027648926,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27896.png,27896.png,0,real,0.6453177332878113,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27898.png,27898.png,0,real,0.31159573793411255,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27901.png,27901.png,0,real,0.7570735216140747,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27902.png,27902.png,0,real,0.169320747256279,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27907.png,27907.png,0,real,0.8257016539573669,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27910.png,27910.png,0,real,0.958918571472168,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27911.png,27911.png,0,real,0.1209055483341217,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27913.png,27913.png,0,real,0.15217594802379608,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27921.png,27921.png,0,real,0.7945398688316345,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27923.png,27923.png,0,real,0.06253547221422195,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27927.png,27927.png,0,real,0.1427488476037979,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27936.png,27936.png,0,real,0.7809599041938782,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27937.png,27937.png,0,real,0.9518556594848633,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27939.png,27939.png,0,real,0.8788760304450989,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27940.png,27940.png,0,real,0.09364702552556992,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27944.png,27944.png,0,real,0.06253275275230408,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27945.png,27945.png,0,real,0.9208630323410034,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27949.png,27949.png,0,real,0.49613192677497864,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27950.png,27950.png,0,real,0.6165720224380493,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27954.png,27954.png,0,real,0.4063875079154968,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27958.png,27958.png,0,real,0.7126355767250061,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27961.png,27961.png,0,real,0.9411295652389526,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27964.png,27964.png,0,real,0.7802148461341858,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27966.png,27966.png,0,real,0.9613749384880066,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27969.png,27969.png,0,real,0.06577527523040771,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27974.png,27974.png,0,real,0.603644609451294,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27980.png,27980.png,0,real,0.07140621542930603,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27981.png,27981.png,0,real,0.07383754104375839,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27987.png,27987.png,0,real,0.9481303691864014,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27988.png,27988.png,0,real,0.9530441761016846,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27992.png,27992.png,0,real,0.4964078962802887,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27993.png,27993.png,0,real,0.42365849018096924,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27994.png,27994.png,0,real,0.5685676336288452,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27996.png,27996.png,0,real,0.9399060606956482,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\27998.png,27998.png,0,real,0.10033953934907913,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28003.png,28003.png,0,real,0.948778510093689,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28006.png,28006.png,0,real,0.4087338447570801,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28007.png,28007.png,0,real,0.19169671833515167,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28011.png,28011.png,0,real,0.21288082003593445,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28014.png,28014.png,0,real,0.8996958136558533,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28015.png,28015.png,0,real,0.49451881647109985,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28016.png,28016.png,0,real,0.9530969262123108,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28019.png,28019.png,0,real,0.3376981317996979,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28020.png,28020.png,0,real,0.3308827877044678,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28028.png,28028.png,0,real,0.971749484539032,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28031.png,28031.png,0,real,0.9509698748588562,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28032.png,28032.png,0,real,0.8953565359115601,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28035.png,28035.png,0,real,0.061346426606178284,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28036.png,28036.png,0,real,0.950569212436676,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28040.png,28040.png,0,real,0.9395702481269836,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28045.png,28045.png,0,real,0.9580050110816956,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28047.png,28047.png,0,real,0.07437318563461304,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28050.png,28050.png,0,real,0.9161112308502197,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28052.png,28052.png,0,real,0.44302546977996826,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28060.png,28060.png,0,real,0.0968550592660904,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28065.png,28065.png,0,real,0.9235818982124329,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28068.png,28068.png,0,real,0.18558670580387115,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28071.png,28071.png,0,real,0.5224994421005249,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28075.png,28075.png,0,real,0.10109603404998779,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28076.png,28076.png,0,real,0.9333655834197998,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28077.png,28077.png,0,real,0.06940703094005585,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28083.png,28083.png,0,real,0.28361475467681885,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28084.png,28084.png,0,real,0.15142671763896942,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28086.png,28086.png,0,real,0.6339526772499084,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28089.png,28089.png,0,real,0.11753261834383011,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28099.png,28099.png,0,real,0.16363902390003204,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28100.png,28100.png,0,real,0.5854183435440063,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28103.png,28103.png,0,real,0.05031118541955948,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28104.png,28104.png,0,real,0.09370092302560806,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28116.png,28116.png,0,real,0.4093905985355377,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28118.png,28118.png,0,real,0.8715861439704895,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28121.png,28121.png,0,real,0.9491076469421387,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28132.png,28132.png,0,real,0.3238973021507263,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28136.png,28136.png,0,real,0.9505483508110046,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28137.png,28137.png,0,real,0.6619464755058289,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28140.png,28140.png,0,real,0.9345527291297913,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28142.png,28142.png,0,real,0.9440476298332214,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28146.png,28146.png,0,real,0.5547543168067932,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28156.png,28156.png,0,real,0.06256347894668579,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28158.png,28158.png,0,real,0.961175799369812,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28165.png,28165.png,0,real,0.946732223033905,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28170.png,28170.png,0,real,0.08793509006500244,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28172.png,28172.png,0,real,0.0969538763165474,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28175.png,28175.png,0,real,0.09962981939315796,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28176.png,28176.png,0,real,0.417963445186615,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28177.png,28177.png,0,real,0.6421747207641602,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28185.png,28185.png,0,real,0.9501498341560364,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28189.png,28189.png,0,real,0.6882952451705933,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28199.png,28199.png,0,real,0.9467435479164124,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28200.png,28200.png,0,real,0.6491480469703674,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28202.png,28202.png,0,real,0.5706194639205933,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28207.png,28207.png,0,real,0.9423056244850159,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28209.png,28209.png,0,real,0.12383740395307541,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28215.png,28215.png,0,real,0.16193179786205292,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28217.png,28217.png,0,real,0.8409319519996643,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28219.png,28219.png,0,real,0.04824160039424896,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28222.png,28222.png,0,real,0.14964628219604492,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28225.png,28225.png,0,real,0.9317466020584106,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28227.png,28227.png,0,real,0.8361466526985168,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28228.png,28228.png,0,real,0.9502299427986145,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28236.png,28236.png,0,real,0.9714832305908203,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28237.png,28237.png,0,real,0.05269654840230942,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28241.png,28241.png,0,real,0.7806681394577026,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28242.png,28242.png,0,real,0.21355536580085754,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28247.png,28247.png,0,real,0.9503105878829956,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28251.png,28251.png,0,real,0.31203335523605347,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28256.png,28256.png,0,real,0.1794547736644745,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28263.png,28263.png,0,real,0.7452857494354248,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28265.png,28265.png,0,real,0.9427832365036011,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28274.png,28274.png,0,real,0.6310208439826965,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28277.png,28277.png,0,real,0.05828310176730156,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28280.png,28280.png,0,real,0.22973963618278503,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28285.png,28285.png,0,real,0.04913017898797989,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28287.png,28287.png,0,real,0.06320779025554657,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28290.png,28290.png,0,real,0.8029934167861938,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28293.png,28293.png,0,real,0.9365482330322266,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28297.png,28297.png,0,real,0.05048690363764763,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28301.png,28301.png,0,real,0.9393729567527771,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28302.png,28302.png,0,real,0.8815299272537231,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28303.png,28303.png,0,real,0.9444505572319031,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28320.png,28320.png,0,real,0.1515345275402069,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28326.png,28326.png,0,real,0.5595971941947937,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28329.png,28329.png,0,real,0.12410976737737656,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28332.png,28332.png,0,real,0.17758022248744965,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28333.png,28333.png,0,real,0.604237973690033,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28335.png,28335.png,0,real,0.3747889995574951,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28336.png,28336.png,0,real,0.035471368581056595,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28340.png,28340.png,0,real,0.44587409496307373,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28341.png,28341.png,0,real,0.0468549020588398,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28342.png,28342.png,0,real,0.8962329030036926,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28345.png,28345.png,0,real,0.5062306523323059,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28347.png,28347.png,0,real,0.2382240742444992,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28349.png,28349.png,0,real,0.6715952157974243,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28353.png,28353.png,0,real,0.3892553448677063,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28354.png,28354.png,0,real,0.6141989231109619,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28360.png,28360.png,0,real,0.19227004051208496,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28362.png,28362.png,0,real,0.4094465672969818,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28364.png,28364.png,0,real,0.7889789938926697,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28366.png,28366.png,0,real,0.33310186862945557,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28370.png,28370.png,0,real,0.9606647491455078,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28372.png,28372.png,0,real,0.06708073616027832,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28375.png,28375.png,0,real,0.9451379776000977,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28381.png,28381.png,0,real,0.8962143063545227,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28392.png,28392.png,0,real,0.5611607432365417,1,fake
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28397.png,28397.png,0,real,0.3223837912082672,0,real
C:\Users\diabo\Desktop\FFHQ-FaceFusion-10k\real\28398.png,28398.png,0,real,0.6196489334106445,1,fake
